€time,temp,humi,press,soilMois,soilTemp,winSpeed,winDirect,rain
200810440,25,49,1047,200,255,20,0.67024128686327077,???,0.11  
200872316,25,49,1047,201,255,20,1.3404825737265415,???,0.11   
200934467,25,49,1047,212,810,20,2.6809651474530831,NE,0.11    
200996624,25,50,1047,219,255,20,2.0107238605898123,???,0.11   
201059099,25,49,1047,219,255,20,2.3458445040214477,???,0.11   
201121132,25,49,1047,219,255,20,1.3404825737265415,???,0.11   
201183162,25,49,1047,219,255,20,0.33512064343163538,???,0.11  
201245077,25,48,1047,219,255,20,0.33512064343163538,???,0.11  
201307094,25,48,1047,219,255,20,0,???,0.11                    
201369113,25,48,1047,220,255,20,0.67024128686327077,???,0.11  
201431011,25,48,1047,220,255,20,0.67024128686327077,SW,0.11   
201493088,25,47,1047,220,255,20,0.33512064343163538,???,0.11  
201555168,25,48,1047,221,811,20,0.67024128686327077,???,0.11  
201617230,25,47,1047,221,255,20,0.67024128686327077,???,0.11  
201679107,25,47,1047,222,255,20,1.0053619302949061,???,0.11   
201741043,25,47,1047,222,255,20,0.67024128686327077,???,0.11  
201803074,26,47,1047,223,255,20,1.0053619302949061,???,0.11   
201865049,26,47,1047,223,255,20,0.33512064343163538,???,0.11  
201927081,26,46,1047,223,255,20,0.33512064343163538,???,0.11  
201989029,26,46,1047,223,255,20,0.33512064343163538,???,0.11  
202051009,26,46,1047,224,255,20,2.0107238605898123,E,0.11     
202113078,26,46,1047,224,810,20,0.33512064343163538,???,0.11  
202174978,26,46,1047,224,255,20,1.3404825737265415,???,0.11   
202236910,26,45,1047,224,255,20,0.67024128686327077,???,0.11  
202298896,27,45,1047,225,811,20,1.3404825737265415,???,0.11   
202360812,27,45,1047,226,255,20,0.33512064343163538,???,0.11  
202422713,27,44,1047,227,255,20,1.0053619302949061,???,0.11   
202484666,27,44,1047,228,255,20,0.33512064343163538,???,0.11  
202546568,28,43,1047,231,255,20,0.67024128686327077,???,0.11  
202608799,28,42,1047,231,255,20,1.3404825737265415,???,0.11   
202670709,29,41,1047,230,255,20,0.67024128686327077,???,0.11  
202732611,29,41,1047,230,255,21,0.67024128686327077,???,0.11  
202794623,30,40,1047,231,255,21,0.67024128686327077,S,0.11    
202856533,30,40,1047,233,255,21,0.67024128686327077,???,0.11  
202918480,30,39,1047,230,255,21,0.33512064343163538,???,0.11  
202980488,30,39,1047,229,255,21,0.33512064343163538,???,0.11  
203042474,30,39,1046,229,812,21,0.67024128686327077,???,0.11  
203104376,30,39,1046,228,255,21,0.67024128686327077,???,0.11  
203166363,30,39,1046,228,811,21,0.33512064343163538,???,0.11  
203228290,30,39,1046,228,255,21,0.67024128686327077,???,0.11  
203290486,30,40,1047,228,810,21,0.67024128686327077,???,0.11  
203352388,30,39,1047,228,255,21,0.67024128686327077,???,0.11  
203414454,30,39,1047,228,255,21,1.3404825737265415,???,0.11   
203476527,30,39,1047,228,255,21,1.3404825737265415,???,0.11   
203538433,30,39,1047,228,255,21,1.3404825737265415,???,0.11   
203600424,30,39,1047,226,255,21,0.67024128686327077,???,0.11  
203662371,30,40,1047,225,255,21,0.67024128686327077,???,0.11  
203724678,30,40,1047,225,811,21,0,???,0.11                    
203786651,30,40,1047,224,255,21,0.67024128686327077,SE,0.11   
203848554,30,40,1047,224,255,21,0.33512064343163538,???,0.11  
203910455,29,40,1047,223,255,21,1.0053619302949061,???,0.11   
203972365,29,41,1047,223,255,21,1.0053619302949061,???,0.11   
204034357,29,41,1047,221,810,21,1.0053619302949061,???,0.11   
204096263,29,41,1047,221,255,21,1.0053619302949061,???,0.11   
204158170,28,42,1047,221,255,21,0.67024128686327077,???,0.11  
204220196,28,42,1047,221,811,21,0.67024128686327077,???,0.11  
204282093,28,42,1047,221,255,21,1.3404825737265415,E,0.11     
204344149,28,42,1047,220,812,21,0.67024128686327077,???,0.11  
204406053,28,43,1047,221,255,21,0.67024128686327077,???,0.11  
204467991,27,43,1047,221,255,21,0.33512064343163538,???,0.11  
204529894,27,43,1047,221,255,21,0.33512064343163538,???,0.11  
204591796,27,43,1047,222,255,21,0.33512064343163538,???,0.11  
204653853,27,43,1047,221,255,21,0.67024128686327077,NE,0.11   
204715883,27,43,1047,221,255,21,1.3404825737265415,N,0.11     
204777799,27,44,1047,220,255,21,1.0053619302949061,???,0.11   
204839993,27,44,1047,220,255,21,1.3404825737265415,NE,0.11    
204901909,27,44,1047,219,255,21,1.0053619302949061,???,0.11   
204963853,27,44,1047,219,255,21,1.3404825737265415,NE,0.11    
205025767,26,45,1047,212,255,21,1.0053619302949061,???,0.11   
205087664,26,45,1047,209,255,21,0.67024128686327077,???,0.11  
205149565,26,45,1047,207,255,21,0.67024128686327077,???,0.11  
205211463,26,45,1047,204,255,21,0.67024128686327077,???,0.11  
205273361,26,45,1047,204,255,21,0.33512064343163538,???,0.11  
205335383,26,45,1047,213,255,21,0.33512064343163538,???,0.11  
205397283,26,45,1047,219,255,21,0.67024128686327077,???,0.11  
205459186,26,45,1047,219,255,21,0.33512064343163538,???,0.11  
205521651,26,45,1047,219,255,21,0.67024128686327077,S,0.11    
205583559,26,45,1047,219,255,21,0.33512064343163538,???,0.11  
205645464,26,45,1047,219,255,21,1.6756032171581769,???,0.11   
205707380,26,46,1047,218,255,21,1.0053619302949061,???,0.11   
205769365,26,46,1047,218,255,21,1.3404825737265415,E,0.11     
205831272,26,46,1047,218,255,21,0,???,0.11                    
205893245,26,46,1047,219,255,21,0.67024128686327077,???,0.11  
205955143,26,46,1047,219,255,21,0.33512064343163538,NE,0.11   
206017046,26,46,1047,218,255,21,0.67024128686327077,???,0.11  
206078993,26,46,1047,216,255,21,0,???,0.11                    
206140961,25,46,1047,209,255,21,0.33512064343163538,???,0.11  
206202863,25,46,1047,201,255,21,0.33512064343163538,???,0.11  
206264881,25,46,1047,193,811,21,1.0053619302949061,???,0.11   
206326857,25,47,1047,188,255,21,1.0053619302949061,???,0.11   
206388763,25,47,1047,181,255,21,0.67024128686327077,???,0.11  
206450666,25,47,1047,173,255,21,0.33512064343163538,???,0.11  
206512569,25,47,1047,163,255,21,0.33512064343163538,???,0.11  
206574581,25,47,1047,155,255,21,0.33512064343163538,???,0.11  
206636529,25,48,1047,148,255,21,0,???,0.11                    
206698622,25,48,1047,144,255,21,0,???,0.11                    
206760589,25,47,1047,142,255,21,0.33512064343163538,???,0.11  
206822486,25,48,1047,141,255,21,0.33512064343163538,???,0.11  
206884469,25,47,1047,139,811,21,0.33512064343163538,???,0.11  
206946372,25,48,1047,135,255,21,0.67024128686327077,???,0.11  
207008433,25,48,1047,133,810,21,0.33512064343163538,???,0.11  
207070335,25,48,1047,131,255,21,0.67024128686327077,???,0.11  
207132321,24,48,1047,131,810,21,1.0053619302949061,???,0.11   
207194224,24,48,1047,130,255,21,0.33512064343163538,???,0.11  
207256167,24,48,1047,126,255,21,0.33512064343163538,???,0.11  
207318098,24,48,1047,116,255,21,1.0053619302949061,???,0.11   
207380058,24,49,1047,102,811,21,1.0053619302949061,???,0.11   
207441968,24,49,1047,90,255,21,1.0053619302949061,???,0.11    
207504104,24,49,1047,79,255,21,1.0053619302949061,???,0.11    
207566049,24,49,1047,73,255,21,1.0053619302949061,???,0.11    
207628164,24,49,1047,71,255,21,0.67024128686327077,???,0.11   
207690098,24,49,1047,69,255,21,0.33512064343163538,???,0.11   
207752046,24,49,1047,69,255,21,0.33512064343163538,SE,0.11    
207813960,24,49,1047,68,255,21,0.67024128686327077,???,0.11   
207875866,24,50,1047,67,255,21,1.3404825737265415,???,0.11    
207937776,24,50,1047,66,255,21,0.67024128686327077,???,0.11   
207999731,24,50,1047,66,255,21,0.67024128686327077,???,0.11   
208061637,24,50,1047,66,255,21,0.67024128686327077,???,0.11   
208123688,23,51,1047,67,255,21,1.0053619302949061,???,0.11    
208185601,23,50,1047,68,255,21,0,???,0.11                     
208247604,23,50,1047,66,255,21,0,???,0.11                     
208309584,23,50,1047,64,255,21,0,???,0.11                     
208371596,23,50,1047,62,810,21,0.67024128686327077,???,0.11   
208433659,23,50,1047,59,255,21,0.67024128686327077,???,0.11   
208495566,23,50,1047,55,255,21,0.67024128686327077,???,0.11   
208557471,23,50,1047,52,255,21,0.67024128686327077,NE,0.11    
208619379,23,51,1047,50,255,21,0.67024128686327077,???,0.11   
208681285,23,51,1047,49,255,21,0.33512064343163538,???,0.11   
208743248,23,51,1047,48,810,21,0,???,0.11                     
208805304,23,51,1047,47,255,21,0.33512064343163538,???,0.11   
208867211,23,51,1047,46,255,21,0.67024128686327077,???,0.11   
208929243,23,51,1047,45,255,21,0.33512064343163538,???,0.11   
208991151,23,51,1047,44,255,21,0.67024128686327077,E,0.11     
209053343,23,51,1047,43,809,21,0.33512064343163538,???,0.11   
209115286,23,51,1047,41,255,21,0,???,0.11                     
209177297,23,51,1047,40,255,21,0.67024128686327077,NE,0.11    
209239329,23,51,1047,39,810,21,0.67024128686327077,NE,0.11    
209301220,23,51,1047,37,811,21,0.67024128686327077,???,0.11   
209363142,23,51,1047,35,255,21,0.33512064343163538,???,0.11   
209425087,23,51,1047,32,255,21,0.67024128686327077,???,0.11   
209486995,23,52,1047,30,255,21,0.33512064343163538,NE,0.11    
209548944,23,51,1047,28,255,21,0.33512064343163538,E,0.11     
209610892,23,51,1047,27,255,21,0.33512064343163538,???,0.11   
209672944,23,51,1047,26,255,21,0.33512064343163538,???,0.11   
209735020,23,51,1047,25,255,21,0.33512064343163538,???,0.11   
209796948,23,51,1047,25,255,21,0.33512064343163538,???,0.11   
209858877,23,51,1047,25,255,21,0,???,0.11                     
209920900,23,51,1048,25,255,21,0,???,0.11                     
209982924,23,51,1047,24,255,21,0,???,0.11                     
210045027,23,51,1048,21,809,21,0,???,0.11                     
210107075,23,51,1048,20,811,21,0.33512064343163538,???,0.11   
210168984,22,51,1047,18,255,21,0.67024128686327077,???,0.11   
210230931,22,51,1048,16,255,21,0.33512064343163538,???,0.11   
210292840,22,51,1048,15,255,21,0,S,0.11                       
210354819,22,51,1048,14,255,21,0,???,0.11                     
210416881,22,51,1048,13,255,21,0.33512064343163538,???,0.11   
210478784,22,51,1047,12,255,21,0.67024128686327077,???,0.11   
210540692,22,51,1048,10,255,21,0.33512064343163538,???,0.11   
210602600,22,51,1048,9,255,21,0,???,0.11                      
210664572,22,51,1047,9,255,21,0.33512064343163538,???,0.11    
210726485,22,51,1048,8,255,21,0.33512064343163538,???,0.11    
210788578,22,52,1048,7,810,21,0.67024128686327077,???,0.11    
210850491,22,52,1048,6,255,21,0.33512064343163538,???,0.11    
210912449,22,52,1048,5,255,21,0.33512064343163538,???,0.11    
210974361,22,52,1048,5,255,21,0.33512064343163538,???,0.11    
211036611,22,52,1048,4,255,20,1.3404825737265415,???,0.11     
211098602,22,52,1048,4,255,21,0.67024128686327077,SW,0.11     
211160508,22,52,1048,3,255,20,0.67024128686327077,SW,0.11     
211222460,22,52,1048,3,255,20,0.67024128686327077,???,0.11    
211284411,22,52,1048,2,255,21,0.67024128686327077,???,0.11    
211346322,22,52,1048,2,255,20,0.67024128686327077,???,0.11    
211408357,22,53,1048,2,255,20,1.0053619302949061,???,0.11     
211470353,22,53,1048,2,255,21,0.67024128686327077,???,0.11    
211532320,22,53,1048,2,255,20,0.33512064343163538,W,0.11      
211594315,22,53,1048,2,810,20,2.0107238605898123,???,0.11     
211656226,22,53,1048,1,255,20,1.6756032171581769,???,0.11     
211718261,22,53,1048,1,255,20,0.33512064343163538,???,0.11    
211780366,22,53,1048,1,255,20,1.0053619302949061,???,0.11     
211842281,22,53,1048,1,255,20,1.0053619302949061,???,0.11     
211904202,22,53,1048,1,255,20,0.67024128686327077,S,0.11      
211966118,22,53,1048,1,255,20,1.3404825737265415,???,0.11     
212028024,22,53,1048,1,255,20,0.67024128686327077,???,0.11    
212089935,22,53,1048,0,255,20,0.67024128686327077,S,0.11      
212151851,22,53,1048,1,255,20,0.67024128686327077,???,0.11    
212213767,22,53,1048,1,255,20,1.3404825737265415,???,0.11     
212275679,22,53,1048,1,255,20,0.33512064343163538,???,0.11    
212337636,22,53,1048,1,255,20,1.0053619302949061,???,0.11     
212399548,22,53,1048,1,255,20,0.33512064343163538,???,0.11    
212461456,22,53,1048,0,255,20,0.67024128686327077,???,0.11    
212523500,22,53,1048,1,255,20,0.67024128686327077,???,0.11    
212585408,22,53,1048,0,255,20,0.33512064343163538,???,0.11    
212647314,22,53,1048,0,255,20,0.67024128686327077,???,0.11    
212709221,22,53,1048,0,255,20,0.33512064343163538,???,0.11    
212771174,22,53,1048,0,255,20,0.33512064343163538,???,0.11    
212833085,22,53,1048,0,255,20,1.0053619302949061,???,0.11     
212895045,22,53,1048,1,255,20,1.3404825737265415,???,0.11     
212957126,22,53,1048,1,255,20,2.0107238605898123,SW,0.11      
213019042,22,53,1048,1,255,20,0.33512064343163538,???,0.11    
213080952,22,54,1048,1,255,20,1.0053619302949061,???,0.11     
213142943,22,54,1048,0,255,20,1.0053619302949061,W,0.11       
213204878,22,54,1048,1,255,20,1.0053619302949061,???,0.11     
213266789,22,54,1048,0,255,20,1.0053619302949061,???,0.11     
213328699,22,54,1048,0,255,20,0.67024128686327077,W,0.11      
213390641,22,54,1048,1,255,20,0.33512064343163538,???,0.11    
213452548,22,54,1048,0,255,20,0.33512064343163538,NW,0.11     
213514497,22,54,1048,1,255,20,0.33512064343163538,S,0.11      
213576478,22,54,1048,0,809,20,2.0107238605898123,???,0.11     
213638432,22,54,1048,0,255,20,1.0053619302949061,???,0.11     
213700497,22,54,1048,1,255,20,1.3404825737265415,???,0.11     
213762550,22,54,1048,0,255,20,1.6756032171581769,???,0.11     
213824500,22,54,1048,1,255,20,1.6756032171581769,???,0.11     
213886748,22,54,1048,1,255,20,1.3404825737265415,W,0.11       
213948688,22,54,1048,1,255,20,0.67024128686327077,???,0.11    
214010595,22,54,1048,0,255,20,1.0053619302949061,???,0.11     
214072509,22,54,1048,0,255,20,0.67024128686327077,???,0.11    
214134687,22,54,1048,1,811,20,1.0053619302949061,S,0.11       
214196601,22,55,1048,0,255,-61,2.3458445040214477,???,0.11    
214258768,22,55,1048,1,255,20,1.6756032171581769,???,0.11     
214320708,22,55,1048,1,255,20,0.33512064343163538,???,0.11    
214382621,22,55,1048,1,255,20,0.67024128686327077,???,0.11    
214444535,22,55,1048,0,255,20,0.33512064343163538,???,0.11    
214506446,22,55,1048,1,255,20,1.0053619302949061,???,0.11     
214568631,22,55,1048,1,255,20,0.67024128686327077,???,0.11    
214630706,22,55,1048,1,255,20,1.3404825737265415,???,0.11     
214692655,22,55,1048,1,810,20,0.67024128686327077,???,0.11    
214754634,22,55,1048,1,255,20,1.6756032171581769,???,0.11     
214816544,22,55,1048,0,255,20,1.3404825737265415,S,0.11       
214878468,21,55,1048,1,255,20,1.0053619302949061,???,0.11     
214940363,21,56,1048,1,810,20,1.0053619302949061,???,0.11     
215002294,21,55,1048,1,255,20,1.0053619302949061,???,0.11     
215064240,21,56,1048,1,810,20,1.6756032171581769,???,0.11     
215126154,21,56,1048,0,255,20,1.0053619302949061,???,0.11     
215188365,21,56,1048,0,255,20,0.67024128686327077,SW,0.11     
215250397,21,56,1048,0,810,20,0.67024128686327077,W,0.11      
215312332,21,55,1048,0,810,20,0.33512064343163538,???,0.11    
215374239,21,56,1048,0,255,20,0.67024128686327077,???,0.11    
215436150,21,56,1048,0,255,20,0.67024128686327077,SW,0.11     
215498080,21,56,1048,0,810,20,1.3404825737265415,SW,0.11      
215559999,21,56,1048,1,255,20,1.0053619302949061,???,0.11     
215621913,21,56,1048,0,255,20,0.67024128686327077,SW,0.11     
215684058,21,56,1048,0,255,20,0.67024128686327077,SW,0.11     
215746053,21,56,1048,1,255,20,2.3458445040214477,???,0.11     
215808033,21,56,1048,0,809,20,0.67024128686327077,???,0.11    
215869982,21,56,1048,1,810,20,2.3458445040214477,???,0.11     
215931957,21,56,1048,1,810,20,1.0053619302949061,???,0.11     
215994047,21,56,1048,0,810,20,0.67024128686327077,???,0.11    
216055958,21,56,1048,0,255,20,0.33512064343163538,???,0.11    
216117908,21,56,1048,1,255,20,0.67024128686327077,SW,0.11     
216179903,21,56,1048,1,810,20,1.3404825737265415,???,0.11     
216241818,21,57,1048,1,255,20,1.3404825737265415,???,0.11     
216303730,21,56,1048,1,255,20,0.67024128686327077,???,0.11    
216365929,21,57,1048,0,255,20,1.0053619302949061,???,0.11     
216427839,21,57,1048,1,255,20,1.0053619302949061,???,0.11     
216489781,21,56,1048,0,255,20,0.67024128686327077,???,0.11    
216551897,21,56,1048,1,810,20,0.33512064343163538,???,0.11    
216613952,21,56,1048,0,255,20,2.0107238605898123,???,0.11     
216675867,21,56,1048,0,255,20,1.3404825737265415,???,0.11     
216737912,21,56,1048,0,255,20,1.0053619302949061,???,0.11     
216799826,21,57,1048,0,255,20,1.0053619302949061,???,0.11     
216861974,21,57,1048,0,811,20,2.0107238605898123,???,0.11     
216923938,21,57,1048,1,255,20,1.0053619302949061,???,0.11     
216985923,21,57,1048,0,255,20,1.3404825737265415,S,0.11       
217047844,21,57,1048,1,255,20,2.0107238605898123,???,0.11     
217109759,21,57,1048,0,255,20,1.3404825737265415,W,0.11       
217171684,21,57,1048,1,255,20,0.67024128686327077,???,0.11    
217233685,21,57,1048,0,255,20,0.67024128686327077,???,0.11    
217295735,21,57,1048,0,255,20,1.0053619302949061,???,0.11     
217357650,21,57,1048,0,255,20,1.0053619302949061,???,0.11     
217419575,21,57,1048,0,255,20,1.6756032171581769,???,0.11     
217481521,21,57,1048,0,255,20,1.0053619302949061,???,0.11     
217543601,21,57,1048,0,255,20,0.67024128686327077,???,0.11    
217605511,21,57,1048,0,255,20,1.0053619302949061,???,0.11     
217667440,21,57,1048,0,809,20,1.6756032171581769,???,0.11     
217729764,21,57,1048,0,255,20,1.0053619302949061,???,0.11     
217791869,21,57,1049,0,255,20,1.0053619302949061,???,0.11     
217853974,21,57,1049,0,255,20,1.0053619302949061,???,0.11     
217916056,21,57,1049,1,255,20,1.3404825737265415,???,0.11     
217977969,21,57,1048,1,255,20,1.3404825737265415,???,0.11     
